Product_ID,Product_Name,Category,Brand,Price,Rating,Description,Seller,City,State,Stock_Quantity,Discount_Percentage
P19441,Acer Laptop Model 6992,Laptops,Acer,48973,3.2,Acer laptops product with premium features.,Seller_437,Delhi,Delhi,375,42
P19442,Wrogn Clothin Model 7795,Clothing,Wrogn,84655,3.3,Wrogn clothing product with premium features.,Seller_156,Kolkata,Gujarat,233,47
P19443,Samsung Home Appliance Model 6435,Home Appliances,Samsung,92615,3.7,Samsung home appliances product with premium features.,Seller_285,Mumbai,Karnataka,106,27
P19444,Apple Mobile Model 155,Mobiles,Apple,136423,4.3,Apple mobiles product with premium features.,Seller_419,Pune,Telangana,116,3
P19445,Puma Footwea Model 9319,Footwear,Puma,57979,3.6,Puma footwear product with premium features.,Seller_27,Mumbai,West Bengal,442,12
P19446,JBL Electronic Model 1095,Electronics,JBL,121912,3.6,JBL electronics product with premium features.,Seller_103,Hyderabad,Gujarat,230,42
P19447,Adidas Footwea Model 9156,Footwear,Adidas,70870,3.7,Adidas footwear product with premium features.,Seller_240,Bengaluru,Tamil Nadu,150,8
P19448,Roadster Clothin Model 156,Clothing,Roadster,2693,4.7,Roadster clothing product with premium features.,Seller_200,Bengaluru,Karnataka,222,11
P19449,Philips Home Appliance Model 5977,Home Appliances,Philips,33490,3.8,Philips home appliances product with premium features.,Seller_110,Pune,Tamil Nadu,337,13
P19450,Samsung Mobile Model 2342,Mobiles,Samsung,130284,4,Samsung mobiles product with premium features.,Seller_457,Kolkata,West Bengal,183,60
P19451,Philips Home Appliance Model 3866,Home Appliances,Philips,68122,3,Philips home appliances product with premium features.,Seller_358,Kolkata,Maharashtra,328,70
P19452,Vivo Mobile Model 8355,Mobiles,Vivo,85908,4.8,Vivo mobiles product with premium features.,Seller_418,Kolkata,Maharashtra,101,34
P19453,Asus Laptop Model 6328,Laptops,Asus,128369,3.5,Asus laptops product with premium features.,Seller_447,Kolkata,Tamil Nadu,33,51
P19454,Nike Footwea Model 7560,Footwear,Nike,148048,3.6,Nike footwear product with premium features.,Seller_362,Mumbai,Telangana,59,43
P19455,Vivo Mobile Model 4277,Mobiles,Vivo,6618,4.6,Vivo mobiles product with premium features.,Seller_121,Pune,Delhi,418,69
P19456,Philips Home Appliance Model 7232,Home Appliances,Philips,67942,3.4,Philips home appliances product with premium features.,Seller_185,Bengaluru,Telangana,102,52
P19457,Bata Footwea Model 2289,Footwear,Bata,13473,4,Bata footwear product with premium features.,Seller_412,Delhi,Telangana,261,37
P19458,Puma Clothin Model 2031,Clothing,Puma,47331,3.6,Puma clothing product with premium features.,Seller_358,Hyderabad,Tamil Nadu,95,33
P19459,Philips Home Appliance Model 1535,Home Appliances,Philips,127871,3.1,Philips home appliances product with premium features.,Seller_104,Chennai,Telangana,206,42
P19460,Nike Footwea Model 2488,Footwear,Nike,14373,4.4,Nike footwear product with premium features.,Seller_276,Kolkata,Karnataka,171,42
P19461,Samsung Mobile Model 3583,Mobiles,Samsung,106847,3.8,Samsung mobiles product with premium features.,Seller_37,Pune,Maharashtra,259,43
P19462,Bata Footwea Model 643,Footwear,Bata,136762,3.1,Bata footwear product with premium features.,Seller_214,Mumbai,Delhi,270,60
P19463,Puma Footwea Model 5776,Footwear,Puma,16538,3.5,Puma footwear product with premium features.,Seller_202,Kolkata,West Bengal,418,66
P19464,Bata Footwea Model 7988,Footwear,Bata,56603,5,Bata footwear product with premium features.,Seller_191,Bengaluru,Gujarat,176,69
P19465,Bata Footwea Model 9408,Footwear,Bata,81294,4,Bata footwear product with premium features.,Seller_63,Pune,Maharashtra,358,65
P19466,Samsung Mobile Model 3866,Mobiles,Samsung,93396,3.8,Samsung mobiles product with premium features.,Seller_407,Mumbai,West Bengal,252,58
P19467,Dell Laptop Model 2336,Laptops,Dell,56671,3.1,Dell laptops product with premium features.,Seller_76,Pune,West Bengal,391,39
P19468,Puma Clothin Model 3910,Clothing,Puma,62907,4.2,Puma clothing product with premium features.,Seller_106,Ahmedabad,Karnataka,195,68
P19469,Dell Laptop Model 8450,Laptops,Dell,64038,3.2,Dell laptops product with premium features.,Seller_278,Bengaluru,Karnataka,10,34
P19470,Adidas Footwea Model 9597,Footwear,Adidas,48743,3.8,Adidas footwear product with premium features.,Seller_242,Chennai,Gujarat,149,3
P19471,Whirlpool Home Appliance Model 9225,Home Appliances,Whirlpool,101664,3.9,Whirlpool home appliances product with premium features.,Seller_473,Ahmedabad,Gujarat,302,17
P19472,Dell Laptop Model 6045,Laptops,Dell,63543,3.9,Dell laptops product with premium features.,Seller_31,Pune,West Bengal,212,16
P19473,Puma Footwea Model 3371,Footwear,Puma,2256,4.5,Puma footwear product with premium features.,Seller_332,Bengaluru,Karnataka,27,38
P19474,Dell Laptop Model 2157,Laptops,Dell,36368,3.8,Dell laptops product with premium features.,Seller_22,Pune,Gujarat,324,57
P19475,Bata Footwea Model 6993,Footwear,Bata,100671,4.8,Bata footwear product with premium features.,Seller_430,Ahmedabad,Gujarat,316,42
P19476,Philips Home Appliance Model 5398,Home Appliances,Philips,4110,3.3,Philips home appliances product with premium features.,Seller_173,Hyderabad,Gujarat,318,13
P19477,Wrogn Clothin Model 7945,Clothing,Wrogn,42839,3.4,Wrogn clothing product with premium features.,Seller_1,Chennai,Maharashtra,218,23
P19478,JBL Electronic Model 940,Electronics,JBL,31567,3.3,JBL electronics product with premium features.,Seller_109,Hyderabad,Maharashtra,351,54
P19479,Realme Mobile Model 2883,Mobiles,Realme,104807,3.5,Realme mobiles product with premium features.,Seller_448,Bengaluru,Maharashtra,244,20
P19480,Sony Electronic Model 7583,Electronics,Sony,71794,3.3,Sony electronics product with premium features.,Seller_406,Hyderabad,Delhi,396,36
P19481,Puma Footwea Model 8206,Footwear,Puma,108621,3.9,Puma footwear product with premium features.,Seller_117,Chennai,Telangana,41,44
P19482,HP Laptop Model 5037,Laptops,HP,46592,3.6,HP laptops product with premium features.,Seller_352,Chennai,Maharashtra,406,70
P19483,HP Laptop Model 2162,Laptops,HP,118350,4.5,HP laptops product with premium features.,Seller_43,Bengaluru,Tamil Nadu,378,35
P19484,Roadster Clothin Model 4505,Clothing,Roadster,49539,3.7,Roadster clothing product with premium features.,Seller_487,Bengaluru,West Bengal,280,12
P19485,JBL Electronic Model 4350,Electronics,JBL,73879,4.1,JBL electronics product with premium features.,Seller_55,Bengaluru,Karnataka,443,4
P19486,Wrogn Clothin Model 9224,Clothing,Wrogn,65725,4.5,Wrogn clothing product with premium features.,Seller_349,Mumbai,West Bengal,367,67
P19487,Bata Footwea Model 3910,Footwear,Bata,89259,3.7,Bata footwear product with premium features.,Seller_397,Mumbai,Karnataka,323,18
P19488,Whirlpool Home Appliance Model 2136,Home Appliances,Whirlpool,85523,3.9,Whirlpool home appliances product with premium features.,Seller_234,Chennai,West Bengal,253,18
P19489,Dell Laptop Model 3915,Laptops,Dell,130462,4,Dell laptops product with premium features.,Seller_413,Pune,Telangana,347,38
P19490,Puma Clothin Model 839,Clothing,Puma,133003,3.9,Puma clothing product with premium features.,Seller_497,Delhi,Gujarat,225,19
P19491,Nike Footwea Model 2762,Footwear,Nike,68630,3.5,Nike footwear product with premium features.,Seller_265,Pune,Tamil Nadu,50,25
P19492,JBL Electronic Model 5106,Electronics,JBL,32180,4.7,JBL electronics product with premium features.,Seller_420,Pune,Gujarat,151,17
P19493,Wrogn Clothin Model 462,Clothing,Wrogn,34257,4.5,Wrogn clothing product with premium features.,Seller_386,Mumbai,Tamil Nadu,439,18
P19494,Nike Footwea Model 5221,Footwear,Nike,91982,3.8,Nike footwear product with premium features.,Seller_355,Hyderabad,Tamil Nadu,69,31
P19495,LG Home Appliance Model 6134,Home Appliances,LG,51715,3.6,LG home appliances product with premium features.,Seller_132,Bengaluru,Karnataka,441,20
P19496,Nike Footwea Model 2351,Footwear,Nike,12501,4.9,Nike footwear product with premium features.,Seller_363,Mumbai,Delhi,188,68
P19497,Boat Electronic Model 3945,Electronics,Boat,140092,4.9,Boat electronics product with premium features.,Seller_27,Ahmedabad,Tamil Nadu,189,17
P19498,LG Home Appliance Model 6007,Home Appliances,LG,111450,3.7,LG home appliances product with premium features.,Seller_343,Pune,Karnataka,22,48
P19499,Allen Solly Clothin Model 1679,Clothing,Allen Solly,134564,4.7,Allen Solly clothing product with premium features.,Seller_382,Bengaluru,Delhi,203,29
P19500,Xiaomi Mobile Model 1814,Mobiles,Xiaomi,106653,4.5,Xiaomi mobiles product with premium features.,Seller_354,Mumbai,Tamil Nadu,446,37
P19501,Samsung Home Appliance Model 4087,Home Appliances,Samsung,114675,3.6,Samsung home appliances product with premium features.,Seller_423,Delhi,Maharashtra,107,51
P19502,Apple Mobile Model 6117,Mobiles,Apple,81068,4.9,Apple mobiles product with premium features.,Seller_468,Ahmedabad,Tamil Nadu,218,37
P19503,JBL Electronic Model 5982,Electronics,JBL,14482,3.7,JBL electronics product with premium features.,Seller_201,Ahmedabad,Gujarat,283,32
P19504,Roadster Clothin Model 1917,Clothing,Roadster,63684,3.8,Roadster clothing product with premium features.,Seller_393,Chennai,Telangana,387,56
P19505,Dell Laptop Model 8139,Laptops,Dell,82659,3.3,Dell laptops product with premium features.,Seller_59,Bengaluru,Maharashtra,448,18
P19506,Adidas Footwea Model 8397,Footwear,Adidas,32416,4,Adidas footwear product with premium features.,Seller_429,Bengaluru,Delhi,424,41
P19507,Bata Footwea Model 5101,Footwear,Bata,20864,3.9,Bata footwear product with premium features.,Seller_487,Delhi,West Bengal,310,1
P19508,OnePlus Mobile Model 5255,Mobiles,OnePlus,54357,3,OnePlus mobiles product with premium features.,Seller_283,Bengaluru,Tamil Nadu,386,45
P19509,Xiaomi Mobile Model 1117,Mobiles,Xiaomi,94838,3.3,Xiaomi mobiles product with premium features.,Seller_13,Pune,Maharashtra,378,57
P19510,Boat Electronic Model 1804,Electronics,Boat,113578,3.4,Boat electronics product with premium features.,Seller_229,Delhi,West Bengal,339,7
P19511,Levis Clothin Model 1573,Clothing,Levis,93069,4.7,Levis clothing product with premium features.,Seller_498,Chennai,Maharashtra,266,19
P19512,Lenovo Laptop Model 2820,Laptops,Lenovo,110761,4.6,Lenovo laptops product with premium features.,Seller_461,Hyderabad,Delhi,174,32
P19513,Asus Laptop Model 3249,Laptops,Asus,83626,5,Asus laptops product with premium features.,Seller_203,Ahmedabad,Telangana,371,44
P19514,Adidas Footwea Model 1797,Footwear,Adidas,38768,4.8,Adidas footwear product with premium features.,Seller_78,Pune,Telangana,419,57
P19515,Sony Electronic Model 5686,Electronics,Sony,27171,4.9,Sony electronics product with premium features.,Seller_85,Kolkata,Karnataka,42,68
P19516,Whirlpool Home Appliance Model 6530,Home Appliances,Whirlpool,49264,3.6,Whirlpool home appliances product with premium features.,Seller_344,Ahmedabad,Telangana,474,13
P19517,Lenovo Laptop Model 990,Laptops,Lenovo,91408,4.2,Lenovo laptops product with premium features.,Seller_166,Pune,Tamil Nadu,391,48
P19518,Bata Footwea Model 1390,Footwear,Bata,50645,3.5,Bata footwear product with premium features.,Seller_176,Chennai,Delhi,179,37
P19519,HP Laptop Model 7889,Laptops,HP,31291,4.6,HP laptops product with premium features.,Seller_162,Bengaluru,Gujarat,390,34
P19520,Adidas Footwea Model 4884,Footwear,Adidas,111802,4.5,Adidas footwear product with premium features.,Seller_416,Bengaluru,Maharashtra,285,36
P19521,Apple Mobile Model 126,Mobiles,Apple,87184,3.6,Apple mobiles product with premium features.,Seller_250,Mumbai,Delhi,106,41
P19522,OnePlus Mobile Model 6125,Mobiles,OnePlus,118747,3.4,OnePlus mobiles product with premium features.,Seller_37,Bengaluru,Maharashtra,23,45
P19523,Vivo Mobile Model 308,Mobiles,Vivo,51449,4.2,Vivo mobiles product with premium features.,Seller_253,Bengaluru,Karnataka,432,0
P19524,Boat Electronic Model 2794,Electronics,Boat,80279,3.7,Boat electronics product with premium features.,Seller_462,Bengaluru,Telangana,139,7
P19525,Asus Laptop Model 994,Laptops,Asus,120234,4,Asus laptops product with premium features.,Seller_88,Delhi,Maharashtra,25,22
P19526,Lenovo Laptop Model 2837,Laptops,Lenovo,145393,5,Lenovo laptops product with premium features.,Seller_185,Chennai,West Bengal,51,2
P19527,Levis Clothin Model 269,Clothing,Levis,135136,3.8,Levis clothing product with premium features.,Seller_475,Kolkata,West Bengal,452,50
P19528,Realme Mobile Model 7289,Mobiles,Realme,106892,4.1,Realme mobiles product with premium features.,Seller_121,Kolkata,Telangana,75,57
P19529,Roadster Clothin Model 8750,Clothing,Roadster,34009,3.2,Roadster clothing product with premium features.,Seller_310,Hyderabad,Telangana,2,69
P19530,LG Home Appliance Model 9259,Home Appliances,LG,14189,4.7,LG home appliances product with premium features.,Seller_224,Bengaluru,Telangana,294,40
P19531,Sony Electronic Model 9456,Electronics,Sony,60156,5,Sony electronics product with premium features.,Seller_363,Bengaluru,Tamil Nadu,322,35
P19532,Puma Footwea Model 8345,Footwear,Puma,92306,4.4,Puma footwear product with premium features.,Seller_145,Delhi,Maharashtra,432,35
P19533,OnePlus Mobile Model 3750,Mobiles,OnePlus,101755,3.9,OnePlus mobiles product with premium features.,Seller_250,Mumbai,West Bengal,80,56
P19534,Boat Electronic Model 3624,Electronics,Boat,131174,4.3,Boat electronics product with premium features.,Seller_117,Kolkata,Maharashtra,187,32
P19535,Wrogn Clothin Model 3538,Clothing,Wrogn,86973,3.8,Wrogn clothing product with premium features.,Seller_214,Bengaluru,Delhi,409,69
P19536,Wrogn Clothin Model 1023,Clothing,Wrogn,108350,4.8,Wrogn clothing product with premium features.,Seller_496,Chennai,Delhi,371,52
P19537,Samsung Home Appliance Model 3247,Home Appliances,Samsung,27382,4.1,Samsung home appliances product with premium features.,Seller_376,Bengaluru,Maharashtra,10,69
P19538,Vivo Mobile Model 2592,Mobiles,Vivo,11779,3.7,Vivo mobiles product with premium features.,Seller_60,Hyderabad,Karnataka,392,54
P19539,Allen Solly Clothin Model 6389,Clothing,Allen Solly,22836,4.9,Allen Solly clothing product with premium features.,Seller_197,Ahmedabad,Maharashtra,368,56
P19540,JBL Electronic Model 5963,Electronics,JBL,1448,4.5,JBL electronics product with premium features.,Seller_264,Kolkata,Delhi,452,19
P19541,Philips Home Appliance Model 202,Home Appliances,Philips,23432,3.2,Philips home appliances product with premium features.,Seller_407,Chennai,Karnataka,163,21
P19542,Noise Electronic Model 450,Electronics,Noise,62597,3.9,Noise electronics product with premium features.,Seller_280,Delhi,West Bengal,202,23
P19543,Sony Electronic Model 3446,Electronics,Sony,95505,4.3,Sony electronics product with premium features.,Seller_158,Ahmedabad,Gujarat,25,53
P19544,Samsung Mobile Model 2828,Mobiles,Samsung,12856,3.5,Samsung mobiles product with premium features.,Seller_84,Kolkata,Telangana,257,11
P19545,Samsung Home Appliance Model 4608,Home Appliances,Samsung,54548,4.6,Samsung home appliances product with premium features.,Seller_456,Ahmedabad,West Bengal,285,7
P19546,Samsung Mobile Model 9217,Mobiles,Samsung,61705,3.5,Samsung mobiles product with premium features.,Seller_386,Hyderabad,Telangana,412,21
P19547,Bata Footwea Model 6830,Footwear,Bata,83219,4.4,Bata footwear product with premium features.,Seller_222,Chennai,West Bengal,150,58
P19548,Puma Footwea Model 9633,Footwear,Puma,8673,3.9,Puma footwear product with premium features.,Seller_461,Mumbai,Gujarat,202,41
P19549,Lenovo Laptop Model 7107,Laptops,Lenovo,36001,4.3,Lenovo laptops product with premium features.,Seller_295,Ahmedabad,Maharashtra,15,48
P19550,Noise Electronic Model 5738,Electronics,Noise,121237,4.7,Noise electronics product with premium features.,Seller_289,Hyderabad,Delhi,88,62
P19551,Vivo Mobile Model 1746,Mobiles,Vivo,91081,4,Vivo mobiles product with premium features.,Seller_478,Kolkata,Telangana,349,43
P19552,Bata Footwea Model 1681,Footwear,Bata,5853,4.3,Bata footwear product with premium features.,Seller_478,Bengaluru,Delhi,406,43
P19553,Sony Electronic Model 5823,Electronics,Sony,72661,4,Sony electronics product with premium features.,Seller_2,Hyderabad,Gujarat,277,6
P19554,HP Laptop Model 6621,Laptops,HP,115163,3.5,HP laptops product with premium features.,Seller_163,Ahmedabad,Maharashtra,42,3
P19555,Allen Solly Clothin Model 3695,Clothing,Allen Solly,31733,3.1,Allen Solly clothing product with premium features.,Seller_72,Hyderabad,Gujarat,275,5
P19556,Wrogn Clothin Model 1744,Clothing,Wrogn,19728,4,Wrogn clothing product with premium features.,Seller_397,Chennai,Karnataka,115,53
P19557,Bata Footwea Model 5049,Footwear,Bata,112910,3.5,Bata footwear product with premium features.,Seller_273,Mumbai,Delhi,453,25
P19558,Samsung Home Appliance Model 626,Home Appliances,Samsung,33952,3.8,Samsung home appliances product with premium features.,Seller_160,Hyderabad,Delhi,8,69
